Service PCN,NSN,COVID Critical Status,COVID Core Status,FSC,NIIN,Description,LoB,Sub-LoB,CITS Channel,Oracle Channel,NPA Code,NPA Name,CITS Customer,Oracle Customer,Contract Number,Prime/Non-Prime,Sales,Quantity,FY,Month,FYP,MONTHP,OP Description,OP Grouping,JS Grouping,Textile Grouping,Textile PGC,WI Category,WI Sub-Category,WI Point Size,WI Color,Marketing Main Category,Marketing Sub Category
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,93.21,1.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC",NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,176.6,4.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6530-00-NIB-0219,COVID-19 Critical,Non COVID-19 Core,6530,00-NIB-0219,"Better Touch Cold Therapy Packs - 5"" x 7""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,NYU,Central Assoc. f/t Blind and Visually Impaired,Mono Machines LLC,SUPPLY CHIMP (formerly Mono Machines),NON-Contract Data,Non-Prime,317.5,10.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,ESSENDANT (United Stationers),Essendant Co.,NON-Contract Data,Non-Prime,3660.5,50.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,2510.75,83.0,2024,Jan,2024,Jan,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC",NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,18150.0,600.0,2024,Jan,2024,Jan,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC",NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,2982.72,32.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Department of Defense,Department of Defense,MOS,THE LIGHTHOUSE FOR THE BLIND,DLA Troop Support,Defense Logistics Agency (DLA),SPE2DS-21-D-0001,Non-Prime,102494.0,1400.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC",NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,4356.25,85.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,BSC Stock,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",North Central Sight Services,PAT (WHSLE),NON-Contract Data,Non-Prime,13992.96,64.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,MOK-Alphapointe Association f/t Blind,MOK,NON-Contract Data,Non-Prime,219.63,3.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,129.2,10.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,55.26,1.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,512.5,10.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,4392.6,60.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,Grainger,GRAINGER,NON-Contract Data,Non-Prime,129.2,10.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,8353.75,163.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,1573.0,52.0,2024,Jul,2024,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,8105-00-835-7212,COVID-19 Critical,Non COVID-19 Core,8105,00-835-7212,Motion Sickness Bag,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOK,ALPHAPOINTE,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,370.58,1.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,655.92,3.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,AZP-Phoenix (BSC Operator),AZP,NON-Contract Data,Non-Prime,292.84,4.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,8105-00-835-7212,COVID-19 Critical,Non COVID-19 Core,8105,00-835-7212,Motion Sickness Bag,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOK,ALPHAPOINTE,"Beacon Lighthouse, Inc.",TXW,NON-Contract Data,Non-Prime,741.16,2.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,E-Commerce,E-Commerce,MOS,THE LIGHTHOUSE FOR THE BLIND,INDUSTRIES FOR THE BLIND INC,INDUSTRIES FOR THE BLIND INC,AO_OCC,E-Commerce,12.92,1.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,5586.25,109.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC",NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,2796.3,30.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,466.05,5.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,BSC Stock,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",North Central Sight Services,PAT (WHSLE),NON-Contract Data,Non-Prime,10494.72,48.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,NCD-Durham (BSC Operator),NCD,NON-Contract Data,Non-Prime,732.1,10.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,108.15,7.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,3046.35,69.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,4840.0,160.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,1093.2,5.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,MDB-Baltimore (BSC Operator),MDB,NON-Contract Data,Non-Prime,146.42,2.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,"Front Porch Enterprises, Inc.","Front Porch Enterprises, Inc.",NON-Contract Data,Non-Prime,129.2,10.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,Grainger,GRAINGER,NON-Contract Data,Non-Prime,1464.2,20.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,8105-00-835-7212,COVID-19 Critical,Non COVID-19 Core,8105,00-835-7212,Motion Sickness Bag,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOK,ALPHAPOINTE,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,7382.52,24.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,307.5,6.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,ESSENDANT (United Stationers),Essendant Co.,NON-Contract Data,Non-Prime,4392.6,60.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,6588.9,90.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,E-Commerce,E-Commerce,MOS,THE LIGHTHOUSE FOR THE BLIND,National Park Service (NPS),National Park Service (NPS),AO_OCC,E-Commerce,25.84,2.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,1059.6,24.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,4053.5,134.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,1118.52,12.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,129.2,10.0,2024,Jun,2024,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
